ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,27,0,,0,0,,0,,0
1,Canada,  ,2016,Out,27,0,,0,0,,0,,0
1,Canada,  ,2017,Out,27,0,,0,0,,0,,0
1,Canada,  ,2018,Out,27,0,,0,0,,0,,0
1,Canada,  ,2019,Out,27,0,,0,0,,0,,0
1,Canada,  ,2020,Out,27,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,27,527,0.16,572,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,27,126,0.04,126,4,3.17,0,0,"324,460"
1,United States of America,  ,2018,Out,27,58,0.02,58,0,0,0,0,"326,767"
1,United States of America,  ,2019,Out,27,129,0.04,129,1,0.78,0,0,"326,767"
1,United States of America,  ,2020,Out,27,119,0.04,119,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,27,251,0.08,251,0,0,0,0,"325,128"
1,North America,  ,2015,In,,251,0.08,251,0,0,0,0,"325,128"
1,North America,  ,2016,In,,527,0.16,572,0,0,0,0,"324,119"
1,North America,  ,2017,In,,126,0.04,126,4,3.17,0,0,"324,460"
1,North America,  ,2018,In,,58,0.02,58,0,0,0,0,"326,767"
1,North America,  ,2019,In,,129,0.04,129,1,0.78,0,0,"326,767"
1,North America,  ,2020,In,,119,0.04,119,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,27,"2,005",524.87,463,0,0,0,0,382
2,Belize,"DEN 1,3",2020,Out,27,"1,833",479.84,310,0,0,0,0,382
2,Belize,DEN 2,2015,Out,27,"1,973",566.95,160,,,,,348
2,Belize,DEN 2,2017,Out,27,"2,050",546.67,19,2,0.1,0,0,375
2,Belize,DEN 2,2018,Out,27,741,193.98,21,,,0,0,382
2,Belize,DEN 3,2016,Out,27,"2,502",681.74,92,,,,,367
2,Costa Rica,"DEN 1, 2",2019,Out,27,"2,425",48.96,84,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2017,Out,27,"2,768",56.42,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,27,"1,183",23.88,220,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,27,"5,332",107.65,323,11,0.21,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,27,"2,385",47.68,0,0,0,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,27,"10,729",220.9,0,0,0,0,0,"4,857"
