ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,6,0,,0,0,,0,,0
1,Canada,  ,2016,Out,6,0,,0,0,,0,,0
1,Canada,  ,2017,Out,6,0,,0,0,,0,,0
1,Canada,  ,2018,Out,6,0,,0,0,,0,,0
1,Canada,  ,2019,Out,6,0,,0,0,,0,,0
1,Canada,  ,2020,Out,6,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,6,185,0.06,185,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,6,37,0.01,37,1,2.7,0,0,"324,460"
1,United States of America,  ,2018,Out,6,4,0,4,0,0,0,0,"326,767"
1,United States of America,  ,2019,Out,6,16,0,16,0,0,0,0,"326,767"
1,United States of America,  ,2020,Out,6,18,0.01,18,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,6,3,0,3,0,0,0,0,"325,128"
1,North America,  ,2015,In,,3,0,3,0,0,0,0,"325,128"
1,North America,  ,2016,In,,185,0.06,185,0,0,0,0,"324,119"
1,North America,  ,2017,In,,37,0.01,37,1,2.7,0,0,"324,460"
1,North America,  ,2018,In,,4,0,4,0,0,0,0,"326,767"
1,North America,  ,2019,In,,16,0,16,0,0,0,0,"326,767"
1,North America,  ,2020,In,,18,0.01,18,0,0,0,0,"326,767"
2,Belize,  ,2018,Out,6,110,28.8,1,,,0,0,382
2,Belize,"DEN 1,2",2019,Out,6,297,77.75,48,0,0,0,0,382
2,Belize,"DEN 1,3",2020,Out,6,643,168.32,133,0,0,0,0,382
2,Belize,DEN 2,2015,Out,6,467,134.2,30,,,,,348
2,Belize,DEN 2,2017,Out,6,519,138.4,3,2,0.39,0,0,375
2,Belize,DEN 3,2016,Out,6,785,213.9,61,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,6,759,15.47,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,6,235,4.74,,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,6,200,4.04,7,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,6,937,18.92,56,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,6,586,11.72,0,0,0,0,0,"5,002"
2,Costa Rica,"DEN1,2,3",2016,Out,6,"4,545",93.58,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,6,"2,174",33.83,140,4,0.18,0,0,"6,426"
2,El Salvador,DEN 2,2016,Out,6,"1,980",32.22,34,3,0.15,0,0,"6,146"
2,El Salvador,DEN 2,2017,Out,6,397,6.22,10,0,0,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,6,392,6.11,16,0,0,0,0,"6,412"
2,El Salvador,DEN 2,2019,Out,6,842,13.13,129,11,1.31,0,0,"6,412"
2,El Salvador,DEN 2,2020,Out,6,"1,118",17.44,11,3,0.27,0,0,"6,412"
2,Guatemala,"DEN 1,2,3",2020,Out,6,"1,822",10.57,230,5,0.27,3,0.165,"17,245"
