ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,50,0,,0,0,,0,,0
1,Canada,  ,2016,Out,50,0,,0,0,,0,,0
1,Canada,  ,2017,Out,50,0,,0,0,,0,,0
1,Canada,  ,2018,Out,50,0,,0,0,,0,,0
1,Canada,  ,2019,Out,50,0,,0,0,,0,,0
1,Canada,  ,2020,Out,50,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,50,974,0.3,974,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,50,441,0.14,441,9,2.04,0,0,"324,460"
1,United States of America,  ,2018,Out,50,313,0.1,313,6,1.92,0,0,"326,767"
1,United States of America,  ,2019,Out,50,"1,123",0.34,"1,123",20,1.78,0,0,"326,767"
1,United States of America,  ,2020,Out,50,285,0.09,285,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,50,874,0.27,874,5,0.57,0,0,"325,128"
1,North America,  ,2015,In,,874,0.27,874,5,0.57,0,0,"325,128"
1,North America,  ,2016,In,,974,0.3,974,0,0,0,0,"324,119"
1,North America,  ,2017,In,,441,0.14,441,9,2.04,0,0,"324,460"
1,North America,  ,2018,In,,313,0.1,313,6,1.92,0,0,"326,767"
1,North America,  ,2019,In,,"1,123",0.34,"1,123",20,1.78,0,0,"326,767"
1,North America,  ,2020,In,,285,0.09,285,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,50,"12,972","3,395.81","3,107",109,0.84,0,0,382
2,Belize,"DEN 1,3",2020,Out,50,"2,659",696.07,322,0,0,0,0,382
2,Belize,DEN 2,2015,Out,50,"5,510","1,583.33",485,,,,,348
2,Belize,DEN 2,2017,Out,50,"3,014",803.73,47,2,0.07,0,0,375
2,Belize,DEN 2,2018,Out,50,"2,256",590.58,112,,,0,0,382
2,Belize,DEN 3,2016,Out,50,"4,804","1,308.99",120,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,50,"5,525",112.62,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,50,"2,682",54.15,265,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,50,"9,191",185.56,358,11,0.12,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,50,"9,927",200.42,426,20,0.2,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,50,"16,306",325.99,0,6,0.04,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,50,"22,923",471.96,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,50,"49,396",768.69,"9,955",364,0.74,6,0.012,"6,426"
2,El Salvador,DEN 2,2016,Out,50,"8,689",141.38,123,206,2.37,1,0.012,"6,146"
2,El Salvador,DEN 2,2017,Out,50,"4,197",65.8,228,7,0.17,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,50,"8,257",128.77,789,152,1.84,1,0.012,"6,412"
2,El Salvador,DEN 2,2019,Out,50,"27,136",423.21,768,105,0.39,14,0.052,"6,412"
2,El Salvador,DEN 2,2020,Out,50,"5,375",83.83,39,9,0.17,0,0,"6,412"
2,Guatemala,"DEN 1,2,3,4",2015,Out,48,"15,998",98.42,"1,228",39,0.24,9,0.056,"16,255"
2,Guatemala,"DEN 1,2,3,4",2016,Out,47,"8,581",51.47,330,47,0.55,1,0.012,"16,673"
2,Guatemala,"DEN 1,2,3,4",2017,Out,49,"4,116",24.33,"1,378",64,1.55,14,0.34,"16,914"
2,Guatemala,"DEN 1,2,3,4",2018,Out,50,"6,731",39.03,"2,160",70,1.04,20,0.297,"17,245"
2,Guatemala,"DEN 1,2,3,4",2019,Out,50,"49,842",289.02,"1,429",113,0.23,66,0.132,"17,245"
2,Guatemala,"DEN 1,2,3,4",2020,Out,50,"5,942",34.46,855,18,0.3,10,0.168,"17,245"
2,Honduras,  ,2015,Out,50,"43,838",520.39,0,"1,031",2.35,4,0.009,"8,424"
2,Honduras,"DEN 1,2",2019,Out,50,"109,764","1,198.56",177,"19,393",17.67,177,0.161,"9,158"
2,Honduras,"DEN 1,2",2020,Out,50,"25,460",278.01,75,"1,740",6.83,9,0.035,"9,158"
2,Honduras,"DEN 1,2,3",2018,Out,50,"7,600",80.71,,958,12.61,3,0.039,"9,417"
2,Honduras,DEN 2,2016,Out,50,"22,725",277.47,76,308,1.36,3,0.013,"8,190"
2,Honduras,DEN 2,2017,Out,50,"5,129",55.36,0,124,2.42,0,0,"9,265"
2,Mexico,"DEN 1,2,3",2017,Out,50,"89,258",69.1,"14,019",362,0.41,34,0.038,"129,163"
2,Mexico,"DEN 1,2,3,4",2015,Out,50,"217,348",173.55,"26,175","5,276",2.43,37,0.017,"125,236"
2,Mexico,"DEN 1,2,3,4",2016,Out,50,"129,013",100.3,"17,620",796,0.62,31,0.024,"128,632"
2,Mexico,"DEN 1,2,3,4",2018,Out,50,"77,159",59.01,"12,300",833,1.08,45,0.058,"130,759"
2,Mexico,"DEN 1,2,3,4",2019,Out,50,"263,140",201.24,"39,906","3,235",1.23,156,0.059,"130,759"
2,Mexico,"DEN 1,2,3,4",2020,Out,50,"118,682",90.76,"23,808","1,034",0.87,68,0.057,"130,759"
2,Nicaragua,DEN 2,2016,Out,50,"86,874","1,412.59","6,528",,,16,0.018,"6,150"
2,Nicaragua,DEN 2,2017,Out,50,"63,764","1,025.47","2,487",,,2,0.003,"6,218"
2,Nicaragua,DEN 2,2018,Out,50,"56,044",891.71,"1,924",,,5,0.009,"6,285"
2,Nicaragua,DEN 2,2019,Out,50,"182,478","2,903.39","10,380","1,173",0.64,30,0.016,"6,285"
2,Nicaragua,DEN 2,2020,Out,50,"51,916",826.03,"1,227",69,0.13,1,0.002,"6,285"
2,Nicaragua,"DEN 2,3",2015,Out,50,"47,319",756.26,"3,803",13,0.03,13,0.027,"6,257"
2,Panama,DEN 1,2020,Out,50,"3,918",94.11,"1,944",12,0.31,5,0.128,"4,163"
2,Panama,"DEN 1,2",2018,Out,50,"6,705",161.06,"4,097",10,0.15,3,0.045,"4,163"
2,Panama,"DEN 1,2,3",2015,Out,45,"2,218",55.62,"1,708",3,0.14,1,0.045,"3,988"
2,Panama,"DEN 1,2,3",2016,Out,50,"7,051",176.72,"1,832",12,0.17,9,0.128,"3,990"
2,Panama,"DEN 1,2,3",2017,Out,50,"8,640",210.78,"4,617",16,0.19,1,0.012,"4,099"
2,Panama,"DEN 1,3",2019,Out,50,"8,639",207.52,"4,966",10,0.12,3,0.035,"4,163"
2,Central America Ithsmus and Mexico,  ,2015,In,,"397,933",231.44,"43,354","6,732",1.69,70,0.018,"171,936"
2,Central America Ithsmus and Mexico,  ,2016,In,,"290,660",166.09,"26,629","1,369",0.47,61,0.021,"175,005"
2,Central America Ithsmus and Mexico,  ,2017,In,,"183,643",103.57,"22,776",575,0.31,51,0.028,"177,318"
2,Central America Ithsmus and Mexico,  ,2018,In,,"167,434",93.22,"21,647","2,023",1.21,77,0.046,"179,616"
2,Central America Ithsmus and Mexico,  ,2019,In,,"663,162",369.74,"61,091","24,149",3.64,446,0.067,"179,357"
2,Central America Ithsmus and Mexico,  ,2020,In,,"223,879",124.82,"28,696","2,902",1.3,93,0.042,"179,357"
3,Bolivia,"DEN 1,2",2019,Out,50,"15,123",134.83,"6,477",322,2.13,22,0.145,"11,216"
3,Bolivia,"DEN 1,2",2020,Out,50,"84,709",755.25,"14,513",220,0.26,32,0.038,"11,216"
3,Bolivia,"DEN 1,2,3",2018,Out,50,"7,066",63,"1,140",48,0.68,6,0.085,"11,216"
3,Bolivia,"DEN 1,2,4",2016,Out,50,"31,789",291.96,"4,314",61,0.19,1,0.003,"10,888"
3,Bolivia,"DEN 1,4",2015,Out,50,"26,202",237.66,"2,277",83,0.32,0,0,"11,025"
3,Bolivia,"DEN 1,4",2017,Out,50,"9,794",88.62,907,65,0.66,2,0.02,"11,052"
3,Colombia,"DEN 1,2,3",2017,Out,50,"24,400",49.73,"6,784",225,0.92,15,0.061,"49,066"
3,Colombia,"DEN 1,2,3",2018,Out,50,"42,667",86.26,"4,063",501,1.17,22,0.052,"49,465"
