ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,21,0,,0,0,,0,,0
1,Canada,  ,2016,Out,21,0,,0,0,,0,,0
1,Canada,  ,2017,Out,21,0,,0,0,,0,,0
1,Canada,  ,2018,Out,21,0,,0,0,,0,,0
1,Canada,  ,2019,Out,21,0,,0,0,,0,,0
1,Canada,  ,2020,Out,21,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,21,418,0.13,418,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,21,89,0.03,89,3,3.37,0,0,"324,460"
1,United States of America,  ,2018,Out,21,38,0.01,38,0,0,0,0,"326,767"
1,United States of America,  ,2019,Out,21,115,0.04,115,0,0,0,0,"326,767"
1,United States of America,  ,2020,Out,21,118,0.04,118,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,21,178,0.05,178,0,0,0,0,"325,128"
1,North America,  ,2015,In,,178,0.05,178,0,0,0,0,"325,128"
1,North America,  ,2016,In,,418,0.13,418,0,0,0,0,"324,119"
1,North America,  ,2017,In,,89,0.03,89,3,3.37,0,0,"324,460"
1,North America,  ,2018,In,,38,0.01,38,0,0,0,0,"326,767"
1,North America,  ,2019,In,,115,0.04,115,0,0,0,0,"326,767"
1,North America,  ,2020,In,,118,0.04,118,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,21,"1,116",292.15,225,0,0,0,0,382
2,Belize,"DEN 1,3",2020,Out,21,"1,650",431.94,304,0,0,0,0,382
2,Belize,DEN 2,2015,Out,21,"1,448",416.09,129,,,,,348
2,Belize,DEN 2,2017,Out,21,"1,722",459.2,18,2,0.12,0,0,375
2,Belize,DEN 2,2018,Out,21,529,138.48,12,,,0,0,382
2,Belize,DEN 3,2016,Out,21,"2,049",558.31,86,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,21,"1,736",35.39,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,21,800,16.15,152,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,21,"1,200",24.23,44,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,21,"3,021",60.99,206,8,0.26,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,21,"1,298",25.95,0,0,0,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,21,"7,863",161.89,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,21,"5,165",80.38,865,25,0.48,0,0,"6,426"
2,El Salvador,DEN 2,2016,Out,21,"5,163",84.01,71,122,2.36,0,0,"6,146"
2,El Salvador,DEN 2,2017,Out,21,"1,492",23.39,37,0,0,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,21,"1,675",26.12,62,1,0.06,0,0,"6,412"
2,El Salvador,DEN 2,2019,Out,21,"3,528",55.02,293,20,0.57,0,0,"6,412"
2,El Salvador,DEN 2,2020,Out,21,"2,983",46.52,24,4,0.13,0,0,"6,412"
2,Guatemala,"DEN 1,2,3,4",2015,Out,21,"4,022",24.74,150,4,0.1,3,0.075,"16,255"
2,Guatemala,"DEN 1,2,3,4",2016,Out,21,"2,651",15.9,326,0,0,0,0,"16,673"
2,Guatemala,"DEN 1,2,3,4",2017,Out,21,"1,178",6.96,,0,0,0,0,"16,914"
2,Guatemala,"DEN 1,2,3,4",2018,Out,21,"1,869",10.84,411,20,1.07,4,0.214,"17,245"
2,Guatemala,"DEN 1,2,3,4",2019,Out,21,"4,030",23.37,295,38,0.94,18,0.447,"17,245"
2,Guatemala,"DEN 1,2,3,4",2020,Out,21,"3,891",22.56,513,13,0.33,7,0.18,"17,245"
