ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,52,0,,0,0,,0,,0
1,Canada,  ,2016,Out,52,0,,0,0,,0,,0
1,Canada,  ,2017,Out,52,0,,0,0,,0,,0
1,Canada,  ,2018,Out,52,0,,0,0,,0,,0
1,Canada,  ,2019,Out,52,0,,0,0,,0,,0
1,Canada,  ,2020,Out,53,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,52,990,0.31,990,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,52,453,0.14,453,9,1.99,0,0,"324,460"
1,United States of America,  ,2018,Out,52,331,0.1,331,6,1.81,0,0,"326,767"
1,United States of America,  ,2019,Out,52,"1,158",0.35,"1,158",21,1.81,0,0,"326,767"
1,United States of America,  ,2020,Out,53,307,0.09,307,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,52,945,0.29,945,6,0.63,0,0,"325,128"
1,North America,  ,2015,In,,945,0.29,945,6,0.63,0,0,"325,128"
1,North America,  ,2016,In,,990,0.31,990,0,0,0,0,"324,119"
1,North America,  ,2017,In,,453,0.14,453,9,1.99,0,0,"324,460"
1,North America,  ,2018,In,,331,0.1,331,6,1.81,0,0,"326,767"
1,North America,  ,2019,In,,"1,158",0.35,"1,158",21,1.81,0,0,"326,767"
1,North America,  ,2020,In,,307,0.09,307,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,52,"13,316","3,485.86","3,186",109,0.82,0,0,382
2,Belize,"DEN 1,3",2020,Out,53,"2,779",727.49,324,0,0,0,0,382
2,Belize,DEN 2,2015,Out,52,"5,691","1,635.34",512,116,2.04,0,0,348
2,Belize,DEN 2,2017,Out,52,"3,042",811.2,47,2,0.07,0,0,375
2,Belize,DEN 2,2018,Out,52,"2,326",608.9,114,,,0,0,382
2,Belize,DEN 3,2016,Out,52,"4,899","1,334.88",121,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,52,"5,561",113.35,"1,036",2,0.04,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,52,"2,735",55.22,265,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,52,"9,400",189.78,365,11,0.12,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,53,"10,056",203.03,426,21,0.21,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,52,"17,394",347.74,0,6,0.03,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,52,"23,319",480.11,0,21,0.09,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,52,"50,169",780.72,"9,998",365,0.73,6,0.012,"6,426"
2,El Salvador,DEN 2,2016,Out,52,"8,789",143,124,206,2.34,1,0.011,"6,146"
2,El Salvador,DEN 2,2017,Out,52,"4,297",67.37,232,7,0.16,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,52,"8,448",131.75,789,158,1.87,8,0.095,"6,412"
2,El Salvador,DEN 2,2019,Out,52,"27,470",428.42,768,106,0.39,14,0.051,"6,412"
2,El Salvador,DEN 2,2020,Out,52,"5,450",85,39,9,0.17,0,0,"6,412"
2,Guatemala,"DEN 1,2,3,4",2015,Out,52,"18,058",111.09,"1,228",50,0.28,9,0.05,"16,255"
