ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,51,0,,0,0,,0,,0
1,Canada,  ,2016,Out,51,0,,0,0,,0,,0
1,Canada,  ,2017,Out,51,0,,0,0,,0,,0
1,Canada,  ,2018,Out,51,0,,0,0,,0,,0
1,Canada,  ,2019,Out,51,0,,0,0,,0,,0
1,Canada,  ,2020,Out,51,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,51,982,0.3,982,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,51,446,0.14,441,9,2.02,0,0,"324,460"
1,United States of America,  ,2018,Out,51,314,0.1,314,6,1.91,0,0,"326,767"
1,United States of America,  ,2019,Out,51,"1,147",0.35,"1,147",21,1.83,0,0,"326,767"
1,United States of America,  ,2020,Out,51,297,0.09,297,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,51,907,0.28,907,5,0.55,0,0,"325,128"
1,North America,  ,2015,In,,907,0.28,907,5,0.55,0,0,"325,128"
1,North America,  ,2016,In,,982,0.3,982,0,0,0,0,"324,119"
1,North America,  ,2017,In,,446,0.14,441,9,2.02,0,0,"324,460"
1,North America,  ,2018,In,,314,0.1,314,6,1.91,0,0,"326,767"
1,North America,  ,2019,In,,"1,147",0.35,"1,147",21,1.83,0,0,"326,767"
1,North America,  ,2020,In,,297,0.09,297,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,51,"13,180","3,450.26","3,156",109,0.83,0,0,382
2,Belize,"DEN 1,3",2020,Out,51,"2,696",705.76,322,0,0,0,0,382
2,Belize,DEN 2,2015,Out,51,"5,599","1,608.91",495,,,,,348
2,Belize,DEN 2,2017,Out,51,"3,026",806.93,47,2,0.07,0,0,375
2,Belize,DEN 2,2018,Out,51,"2,297",601.31,114,,,0,0,382
2,Belize,DEN 3,2016,Out,51,"4,852","1,322.07",120,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,51,"5,549",113.11,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,51,"2,711",54.73,265,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,51,"9,316",188.09,359,11,0.12,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,51,"9,982",201.53,426,20,0.2,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,51,"16,932",338.5,0,6,0.04,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,51,"23,134",476.3,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,51,"49,782",774.7,"9,976",364,0.73,6,0.012,"6,426"
2,El Salvador,DEN 2,2016,Out,51,"8,689",141.38,123,206,2.37,1,0.012,"6,146"
2,El Salvador,DEN 2,2017,Out,51,"4,249",66.62,230,7,0.16,0,0,"6,378"
