ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,45,0,,0,0,,0,,0
1,Canada,  ,2016,Out,45,0,,0,0,,0,,0
1,Canada,  ,2017,Out,45,0,,0,0,,0,,0
1,Canada,  ,2018,Out,45,0,,0,0,,0,,0
1,Canada,  ,2019,Out,45,0,,0,0,,0,,0
1,Canada,  ,2020,Out,45,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,45,933,0.29,933,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,45,397,0.12,397,8,2.02,0,0,"324,460"
1,United States of America,  ,2018,Out,45,233,0.07,233,4,1.72,0,0,"326,767"
1,United States of America,  ,2019,Out,45,868,0.27,868,15,1.73,0,0,"326,767"
1,United States of America,  ,2020,Out,45,253,0.08,252,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,45,700,0.22,700,5,0.71,0,0,"325,128"
1,North America,  ,2015,In,,700,0.22,700,5,0.71,0,0,"325,128"
1,North America,  ,2016,In,,933,0.29,933,0,0,0,0,"324,119"
1,North America,  ,2017,In,,397,0.12,397,8,2.02,0,0,"324,460"
1,North America,  ,2018,In,,233,0.07,233,4,1.72,0,0,"326,767"
1,North America,  ,2019,In,,868,0.27,868,15,1.73,0,0,"326,767"
1,North America,  ,2020,In,,253,0.08,252,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,45,"11,023","2,885.60","2,639",93,0.84,0,0,382
2,Belize,"DEN 1,3",2020,Out,45,"2,445",640.05,321,0,0,0,0,382
2,Belize,DEN 2,2015,Out,45,"4,783","1,374.43",434,,,,,348
2,Belize,DEN 2,2017,Out,45,"2,917",777.87,47,2,0.07,0,0,375
2,Belize,DEN 2,2018,Out,45,"1,904",498.43,109,,,0,0,382
2,Belize,DEN 3,2016,Out,45,"4,555","1,241.14",120,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,45,"5,299",108.01,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,45,"2,365",47.75,265,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,45,"8,145",164.45,325,10,0.12,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,45,"9,518",192.17,426,20,0.21,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,45,"11,761",235.13,0,6,0.05,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,45,"21,298",438.5,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,45,"44,592",693.93,"9,221",338,0.76,4,0.009,"6,426"
2,El Salvador,DEN 2,2016,Out,45,"8,346",135.8,114,198,2.37,1,0.012,"6,146"
2,El Salvador,DEN 2,2017,Out,45,"3,862",60.55,184,6,0.16,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,45,"7,408",115.53,709,118,1.59,1,0.013,"6,412"
2,El Salvador,DEN 2,2019,Out,45,"25,686",400.59,733,105,0.41,14,0.055,"6,412"
