ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,43,0,,0,0,,0,,0
1,Canada,  ,2016,Out,43,0,,0,0,,0,,0
1,Canada,  ,2017,Out,43,0,,0,0,,0,,0
1,Canada,  ,2018,Out,43,0,,0,0,,0,,0
1,Canada,  ,2019,Out,43,0,,0,0,,0,,0
1,Canada,  ,2020,Out,43,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,43,908,0.28,908,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,43,365,0.11,365,8,2.19,0,0,"324,460"
1,United States of America,  ,2018,Out,43,211,0.06,211,4,1.9,0,0,"326,767"
1,United States of America,  ,2019,Out,43,795,0.24,795,12,1.51,0,0,"326,767"
1,United States of America,  ,2020,Out,43,241,0.07,241,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,43,615,0.19,615,4,0.65,0,0,"325,128"
1,North America,  ,2015,In,,615,0.19,615,4,0.65,0,0,"325,128"
1,North America,  ,2016,In,,908,0.28,908,0,0,0,0,"324,119"
1,North America,  ,2017,In,,365,0.11,365,8,2.19,0,0,"324,460"
1,North America,  ,2018,In,,211,0.06,211,4,1.9,0,0,"326,767"
1,North America,  ,2019,In,,795,0.24,795,12,1.51,0,0,"326,767"
1,North America,  ,2020,In,,241,0.07,241,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,43,"10,135","2,653.14","2,451",84,0.83,0,0,382
2,Belize,"DEN 1,3",2020,Out,43,"2,359",617.54,321,0,0,0,0,382
2,Belize,DEN 2,2015,Out,43,"4,530","1,301.72",415,,,,,348
2,Belize,DEN 2,2017,Out,43,"2,848",759.47,46,2,0.07,0,0,375
2,Belize,DEN 2,2018,Out,43,"1,700",445.03,94,,,0,0,382
2,Belize,DEN 3,2016,Out,43,"4,442","1,210.35",120,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,43,"5,132",104.61,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,43,"2,187",44.16,265,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,43,"7,563",152.7,305,10,0.13,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,43,"9,315",188.07,426,20,0.21,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,43,"9,883",197.58,0,6,0.06,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,43,"20,533",422.75,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,43,"41,443",644.93,"8,944",329,0.79,3,0.007,"6,426"
2,El Salvador,DEN 2,2016,Out,43,"8,088",131.6,111,187,2.31,1,0.012,"6,146"
2,El Salvador,DEN 2,2017,Out,43,"3,663",57.43,184,6,0.16,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,43,"6,900",107.61,678,103,1.49,1,0.014,"6,412"
2,El Salvador,DEN 2,2019,Out,43,"24,668",384.72,723,105,0.43,14,0.057,"6,412"
2,El Salvador,DEN 2,2020,Out,43,"4,966",77.45,35,9,0.18,0,0,"6,412"
