ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
2,Panama,"DEN 1,2,3",2015,Out,37,"1,640",41.12,801,2,0.12,1,0.061,"3,988"
2,Panama,"DEN 1,2,3",2016,Out,38,"3,849",96.47,"1,123",13,0.34,9,0.234,"3,990"
2,Panama,"DEN 1,2,3",2017,Out,38,"5,631",137.37,"2,960",11,0.2,0,0,"4,099"
2,Panama,"DEN 1,3",2019,Out,38,"4,092",98.29,"2,420",8,0.2,3,0.073,"4,163"
2,Central America Ithsmus and Mexico,  ,2015,In,,"263,761",153.41,"25,729","3,958",1.5,33,0.013,"171,936"
2,Central America Ithsmus and Mexico,  ,2016,In,,"215,152",122.94,"17,087","1,063",0.49,40,0.019,"175,005"
2,Central America Ithsmus and Mexico,  ,2017,In,,"119,782",67.55,"12,662",356,0.3,28,0.023,"177,318"
2,Central America Ithsmus and Mexico,  ,2018,In,,"95,352",53.09,"11,586",800,0.84,37,0.039,"179,616"
2,Central America Ithsmus and Mexico,  ,2019,In,,"385,320",214.83,"31,217","18,474",4.79,280,0.073,"179,357"
2,Central America Ithsmus and Mexico,  ,2020,In,,"149,184",83.18,"15,582","2,267",1.52,51,0.034,"179,357"
3,Bolivia,"DEN 1,2",2019,Out,38,"11,369",101.36,"4,618",151,1.33,18,0.158,"11,216"
3,Bolivia,"DEN 1,2",2020,Out,38,"83,618",745.52,"14,206",217,0.26,32,0.038,"11,216"
3,Bolivia,"DEN 1,2,3",2018,Out,38,"5,059",45.11,390,16,0.32,0,0,"11,216"
3,Bolivia,"DEN 1,2,4",2016,Out,38,"29,483",270.78,"3,696",53,0.18,1,0.003,"10,888"
3,Bolivia,"DEN 1,4",2015,Out,38,"22,910",207.8,"1,864",76,0.33,0,0,"11,025"
3,Bolivia,"DEN 1,4",2017,Out,38,"9,140",82.7,862,61,0.67,2,0.022,"11,052"
3,Colombia,"DEN 1,2,3",2017,Out,38,"19,363",39.46,"6,784",169,0.87,13,0.067,"49,066"
3,Colombia,"DEN 1,2,3",2018,Out,38,"25,957",52.48,"4,063",290,1.12,20,0.077,"49,465"
3,Colombia,"DEN 1,2,3",2019,Out,38,"92,193",186.38,"25,681",999,1.08,60,0.065,"49,465"
3,Colombia,"DEN 1,2,3,4",2015,Out,38,"66,244",133.75,,890,1.34,50,0.075,"49,529"
3,Colombia,"DEN 1,2,3,4",2016,Out,38,"87,952",180.77,"37,423",802,0.91,33,0.038,"48,654"
3,Colombia,"DEN 1,2,3,4",2020,Out,38,"69,397",140.3,"17,401",766,1.1,42,0.061,"49,465"
3,Ecuador,  ,2017,Out,38,"10,765",64.75,"10,765",15,0.14,4,0.037,"16,625"
3,Ecuador,  ,2018,Out,38,"2,595",15.39,102,5,0.19,1,0.039,"16,863"
3,Ecuador,"DEN 1,2",2019,Out,38,"6,566",38.94,821,27,0.41,2,0.03,"16,863"
3,Ecuador,"DEN 1,2",2020,Out,38,"13,814",81.92,"1,673",46,0.33,6,0.043,"16,863"
3,Ecuador,"DEN 1,2,3,4",2015,Out,38,"41,131",253.49,"1,274",51,0.12,6,0.015,"16,226"
3,Ecuador,"DEN 1,2,4",2016,Out,38,"12,629",77.08,"12,629",36,0.29,4,0.032,"16,385"
3,Peru,"DEN 1,2",2020,Out,38,"31,984",98.26,"20,693",122,0.38,39,0.122,"32,552"
3,Peru,"DEN 1,2,3,4",2015,Out,38,"36,621",117.52,"17,901",118,0.32,41,0.112,"31,161"
3,Peru,"DEN 1,2,3,4",2016,Out,38,"28,121",88.5,"14,694",110,0.39,35,0.124,"31,774"
3,Peru,"DEN 1,2,3,4",2017,Out,38,"72,831",226.43,"24,580",233,0.32,67,0.092,"32,165"
3,Peru,"DEN 1,2,3,4",2019,Out,38,"9,445",29.02,,53,0.56,15,0.159,"32,552"
3,Peru,"DEN 2,4",2018,Out,38,"6,367",19.56,,57,0.9,12,0.188,"32,552"
3,Venezuela,DEN 1,2017,Out,38,"6,545",20.47,,261,3.99,,,"31,977"
3,Venezuela,"DEN 1,2,3",2018,Out,38,"10,154",31.36,767,70,0.69,5,0.049,"32,381"
3,Venezuela,"DEN 1,2,3",2019,Out,38,"10,481",32.37,781,44,0.42,14,0.134,"32,381"
3,Venezuela,"DEN 1,2,3",2020,Out,38,"5,238",16.18,209,22,0.42,9,0.172,"32,381"
3,Venezuela,"DEN 1,2,3,4",2015,Out,30,"16,506",52.75,0,86,0.52,0,0,"31,293"
3,Venezuela,"DEN 1,2,3,4",2016,Out,38,"26,590",84.36,"4,775",98,0.37,36,0.135,"31,519"
3,Andean Subregion,  ,2015,In,,"183,412",131.73,"21,039","1,221",0.67,97,0.053,"139,234"
3,Andean Subregion,  ,2016,In,,"184,775",132.72,"73,217","1,099",0.59,109,0.059,"139,220"
3,Andean Subregion,  ,2017,In,,"118,644",84.21,"42,991",739,0.62,86,0.072,"140,885"
3,Andean Subregion,  ,2018,In,,"50,132",35.19,"5,322",438,0.87,38,0.076,"142,477"
3,Andean Subregion,  ,2019,In,,"130,054",91.28,"31,901","1,274",0.98,109,0.084,"142,477"
3,Andean Subregion,  ,2020,In,,"204,051",143.22,"54,182","1,173",0.57,128,0.063,"142,477"
4,Argentina,DEN 1,2018,Out,38,"1,805",4.04,"1,166",0,0,0,0,"44,689"
4,Argentina,"DEN 1,2,4",2020,Out,38,"59,337",132.78,"58,415",37,0.06,19,0.032,"44,689"
4,Argentina,"DEN 1,3",2017,Out,38,557,1.26,253,0,0,0,0,"44,271"
4,Argentina,"DEN 1,4",2015,Out,38,"3,096",7.34,258,0,0,0,0,"42,155"
4,Argentina,"DEN 1,4",2016,Out,38,"77,002",175.62,"41,207",0,0,10,0.013,"43,847"
4,Argentina,"DEN 1,4",2019,Out,38,"3,174",7.1,"1,707",0,0,0,0,"44,689"
4,Brazil,"DEN 1,2,3,4",2015,Out,38,"1,511,838",742.35,"409,221","1,519",0.1,838,0.055,"203,657"
4,Brazil,"DEN 1,2,3,4",2016,Out,38,"1,451,746",692.73,"312,421",807,0.06,584,0.04,"209,568"
4,Brazil,"DEN 1,2,3,4",2017,Out,38,"218,588",104.44,"37,248",309,0.14,119,0.054,"209,288"
4,Brazil,"DEN 1,2,3,4",2018,Out,38,"207,473",98.39,"131,614",248,0.12,120,0.058,"210,868"
4,Brazil,"DEN 1,2,3,4",2019,Out,38,"2,101,684","1,008.03","1,231,406","1,401",0.07,792,0.038,"208,495"
4,Brazil,"DEN 1,2,3,4",2020,Out,38,"1,383,764",663.69,"749,926",803,0.06,540,0.039,"208,495"
4,Chile,  ,2015,Out,9,7,0.04,7,0,0,0,0,"17,924"
4,Chile,DEN 1,2016,Out,38,43,0.24,0,0,0,0,0,"18,132"
4,Chile,DEN 1,2018,Out,38,18,0.1,18,0,0,0,0,"18,197"
4,Chile,DEN 1,2019,Out,38,29,0.16,28,0,0,0,0,"18,197"
4,Chile,"DEN 1,3",2017,Out,38,10,0.06,10,0,0,0,0,"18,055"
4,Chile,DEN 2,2020,Out,38,9,0.05,9,0,0,0,0,"18,197"
4,Paraguay,DEN 1,2017,Out,38,"1,416",20.79,314,0,0,0,0,"6,811"
4,Paraguay,"DEN 1, 4",2018,Out,38,"29,107",422.02,"3,413",,,15,0.052,"6,897"
4,Paraguay,"DEN 1,2,4",2015,Out,37,"34,864",495.72,"4,499",6,0.02,3,0.009,"7,033"
4,Paraguay,"DEN 1,2,4",2019,Out,38,"9,283",134.59,625,,,9,0.097,"6,897"
4,Paraguay,"DEN 1,2,4",2020,Out,38,"220,011","3,189.95","62,077",167,0.08,75,0.034,"6,897"
4,Paraguay,"DEN 1,3,4",2016,Out,38,"68,939","1,025.12","2,537",48,0.07,16,0.023,"6,725"
4,Uruguay,  ,2015,Out,38,0,0,0,0,,0,,"3,430"
4,Uruguay,  ,2017,Out,38,0,0,0,0,,0,,"3,457"
4,Uruguay,  ,2018,Out,38,0,0,0,0,,0,,"3,470"
4,Uruguay,  ,2019,Out,38,0,0,0,0,,0,,"3,470"
4,Uruguay,DEN 1,2016,Out,38,"1,769",51.36,26,0,0,0,0,"3,444"
4,Uruguay,DEN 1,2020,Out,38,4,0.12,4,0,0,0,0,"3,470"
4,Southern Cone,  ,2015,In,,"1,549,805",565.21,"413,985","1,525",0.1,841,0.054,"274,199"
4,Southern Cone,  ,2016,In,,"1,599,499",567.77,"356,191",855,0.05,610,0.038,"281,716"
4,Southern Cone,  ,2017,In,,"220,571",78.25,"37,825",309,0.14,119,0.054,"281,882"
4,Southern Cone,  ,2018,In,,"238,403",83.91,"136,211",248,0.1,135,0.057,"284,121"
4,Southern Cone,  ,2019,In,,"2,114,170",750.38,"1,233,766","1,401",0.07,801,0.038,"281,748"
4,Southern Cone,  ,2020,In,,"1,663,125",590.29,"870,431","1,007",0.06,634,0.038,"281,748"
5,Cuba,  ,2015,Out,,,,,,,,,"11,249"
5,Cuba,"DEN 1,2",2020,Out,26,"1,418",12.34,"1,418",1,0.07,,,"11,489"
5,Cuba,DEN 2,2018,Out,26,548,4.77,548,0,0,0,0,"11,489"
5,Cuba,DEN 2,2019,Out,35,"2,556",22.25,"2,556",3,0.12,0,0,"11,489"
5,Cuba,"DEN 2,3",2016,Out,38,"1,398",12.27,"1,398",0,0,0,0,"11,393"
5,Cuba,"DEN 2,3",2017,Out,25,270,2.35,270,0,0,0,0,"11,485"
5,Dominican Republic,  ,2016,Out,38,"6,069",56.99,0,602,9.92,30,0.494,"10,649"
5,Dominican Republic,DEN 1,2020,Out,38,"3,572",32.82,414,130,3.64,32,0.896,"10,883"
5,Dominican Republic,"DEN 1,2",2018,Out,38,829,7.62,100,68,8.2,1,0.121,"10,883"
5,Dominican Republic,"DEN 1,3",2019,Out,38,"12,777",117.4,"2,693",339,2.65,30,0.235,"10,883"
5,Dominican Republic,DEN 2,2017,Out,38,953,8.85,18,58,6.09,3,0.315,"10,767"
5,Dominican Republic,"DEN 2,3,4",2015,Out,38,"6,748",63.35,0,83,1.23,83,1.23,"10,652"
5,Puerto Rico,  ,2018,Out,38,1,0.03,1,0,0,0,0,"3,659"
5,Puerto Rico,  ,2019,Out,38,4,0.11,4,0,0,0,0,"3,659"
5,Puerto Rico,  ,2020,Out,38,291,7.95,291,11,3.78,0,0,"3,659"
5,Puerto Rico,"DEN 1,2,3,4",2015,Out,37,"1,309",35.57,39,0,0,0,0,"3,680"
5,Puerto Rico,"DEN 1,2,3,4",2016,Out,38,186,5.05,186,0,0,0,0,"3,681"
5,Puerto Rico,DEN 2,2017,Out,38,10,0.27,10,0,0,0,0,"3,663"
5,Latin Caribbean,  ,2015,In,,"8,057",31.5,39,83,1.03,83,1.03,"25,581"
5,Latin Caribbean,  ,2016,In,,"7,653",29.75,"1,584",602,7.87,30,0.392,"25,723"
5,Latin Caribbean,  ,2017,In,,"1,233",4.76,298,58,4.7,3,0.243,"25,915"
5,Latin Caribbean,  ,2018,In,,"1,378",5.29,649,68,4.93,1,0.073,"26,031"
5,Latin Caribbean,  ,2019,In,,"15,337",58.92,"5,253",342,2.23,30,0.196,"26,031"
5,Latin Caribbean,  ,2020,In,,"5,281",20.29,"2,123",142,2.69,32,0.606,"26,031"
6,Anguilla,  ,2015,Out,28,8,50,2,0,0,0,0,16
6,Anguilla,  ,2016,Out,32,15,88.24,0,0,0,0,0,17
6,Anguilla,  ,2017,Out,36,19,111.76,2,0,0,,,17
6,Anguilla,  ,2018,Out,38,1,5.88,0,0,0,0,0,17
6,Anguilla,  ,2019,Out,32,2,11.76,0,0,0,0,0,17
6,Anguilla,"DEN 1,3",2020,Out,32,6,35.29,2,0,0,0,0,17
6,Antigua and Barbuda,  ,2015,Out,28,16,17.39,6,0,0,0,0,92
6,Antigua and Barbuda,  ,2017,Out,38,1,1.05,0,0,0,0,0,95
6,Antigua and Barbuda,  ,2018,Out,38,8,7.77,1,0,0,0,0,103
6,Antigua and Barbuda,DEN 2,2016,Out,36,37,39.36,3,0,0,0,0,94
6,Antigua and Barbuda,DEN 3,2019,Out,38,371,360.19,17,0,0,0,0,103
6,Antigua and Barbuda,DEN 3,2020,Out,36,407,395.15,12,0,0,0,0,103
6,Aruba,  ,2015,Out,,,,,,,,,112
6,Aruba,  ,2016,Out,29,785,688.6,64,0,0,0,0,114
6,Aruba,  ,2017,Out,32,669,581.74,401,0,0,,,115
6,Aruba,  ,2018,Out,38,6,5.66,6,0,0,0,0,106
6,Aruba,  ,2019,Out,38,106,100,4,0,0,0,0,106
6,Aruba,  ,2020,Out,38,11,10.38,4,0,0,0,0,106
6,Bahamas,  ,2015,Out,30,9,2.32,1,0,0,0,0,388
6,Bahamas,  ,2016,Out,29,892,226.97,76,0,0,0,0,393
6,Bahamas,  ,2017,Out,38,14,3.54,0,0,0,0,0,395
6,Bahamas,  ,2018,Out,38,10,2.51,0,0,0,0,0,399
6,Bahamas,  ,2019,Out,24,15,3.76,0,0,0,0,0,399
6,Bahamas,  ,2020,Out,24,3,0.75,0,0,0,0,0,399
6,Barbados,  ,2016,Out,36,"1,235",424.4,349,0,0,0,0,291
6,Barbados,  ,2017,Out,36,309,105.82,43,0,0,0,0,292
6,Barbados,  ,2018,Out,38,57,19.93,0,0,0,0,0,286
6,Barbados,  ,2019,Out,32,24,8.39,0,0,0,0,0,286
6,Barbados,DEN 1,2015,Out,32,97,33.33,16,0,0,0,0,291
6,Barbados,DEN 3,2020,Out,38,179,62.59,3,0,0,0,0,286
6,Bermuda,  ,2015,Out,32,0,0,0,0,,0,,70
6,Bermuda,  ,2016,Out,36,2,2.82,0,0,0,0,0,71
6,Bermuda,  ,2017,Out,38,0,0,0,0,,0,,71
6,Bermuda,  ,2018,Out,38,0,0,0,0,,0,,71
6,Bermuda,  ,2019,Out,38,2,2.82,2,0,0,0,0,71
6,Bermuda,  ,2020,Out,38,0,0,0,0,,0,,71
6,"Bonaire, Saint Eustatius and Saba",  ,2017,Out,,,,,,,,,26
6,"Bonaire, Saint Eustatius and Saba",  ,2018,Out,38,0,0,0,0,,0,,26
6,"Bonaire, Saint Eustatius and Saba",  ,2019,Out,38,0,0,0,0,,0,,26
6,"Bonaire, Saint Eustatius and Saba",  ,2020,Out,38,0,0,0,0,,0,,26
6,Cayman Islands,  ,2017,Out,38,23,39.66,0,0,0,0,0,58
6,Cayman Islands,  ,2018,Out,36,22,36.67,2,0,0,0,0,60
6,Cayman Islands,  ,2019,Out,38,35,58.33,1,0,0,0,0,60
6,Cayman Islands,DEN 2,2020,Out,38,35,58.33,1,0,0,0,0,60
6,Cayman Islands,"DEN 2,3,4",2015,Out,32,40,71.43,2,0,0,0,0,56
6,Cayman Islands,DEN 3,2016,Out,36,108,189.47,1,0,0,0,0,57
6,Curaçao,  ,2015,Out,38,0,0,0,0,,0,,150
6,Curaçao,  ,2016,Out,38,0,0,0,0,,0,,150
6,Curaçao,  ,2017,Out,38,0,0,0,0,,0,,150
6,Curaçao,  ,2018,Out,38,0,0,0,0,,0,,162
6,Curaçao,  ,2019,Out,38,0,0,0,0,,0,,162
6,Curaçao,  ,2020,Out,38,0,0,0,0,,0,,162
6,Dominica,  ,2015,Out,24,25,33.78,2,0,0,0,0,74
6,Dominica,  ,2017,Out,28,33,44.59,0,0,0,0,0,74
6,Dominica,  ,2018,Out,38,35,47.3,1,0,0,0,0,74
6,Dominica,0,2016,Out,32,318,429.73,0,0,0,0,0,74
6,Dominica,"DEN 2,3",2020,Out,37,27,36.49,10,1,3.7,0,0,74
6,Dominica,DEN 3,2019,Out,38,74,100,12,0,0,0,0,74
6,French Guiana,  ,2017,Out,37,625,220.85,0,0,0,0,0,283
6,French Guiana,  ,2018,Out,26,240,82.76,0,0,0,0,0,290
6,French Guiana,"DEN 1,2",2016,Out,35,"2,035",737.32,12,0,0,0,0,276
6,French Guiana,"DEN 1,2",2019,Out,38,118,40.69,118,0,0,0,0,290
6,French Guiana,"DEN 1,2,3",2020,Out,38,"7,504","2,587.59","3,750",10,0.13,2,0.027,290
6,French Guiana,"DEN 1,2,4",2015,Out,37,943,359.92,311,0,0,0,0,262
6,Grenada,  ,2015,Out,32,11,9.91,11,0,0,0,0,111
6,Grenada,  ,2017,Out,36,120,107.14,120,0,0,0,0,112
6,Grenada,  ,2018,Out,36,393,363.89,393,0,0,0,0,108
6,Grenada,  ,2019,Out,32,106,98.15,106,0,0,0,0,108
6,Grenada,DEN 1,2016,Out,28,115,103.6,24,0,0,0,0,111
6,Grenada,DEN 3,2020,Out,38,120,111.11,40,0,0,0,0,108
6,Guadeloupe,  ,2015,Out,37,35,7.45,14,0,0,0,0,470
6,Guadeloupe,  ,2017,Out,30,455,101.11,0,0,0,0,0,450
6,Guadeloupe,  ,2018,Out,5,8,1.78,0,0,0,0,0,449
6,Guadeloupe,DEN 1,2016,Out,16,130,27.6,23,0,0,0,0,471
6,Guadeloupe,"DEN 1,2",2019,Out,38,430,95.77,92,0,0,0,0,449
6,Guadeloupe,"DEN 1,2,3",2020,Out,38,"8,982","2,000.45",222,1,0.01,1,0.011,449
6,Guyana,  ,2015,Out,24,142,17.57,142,0,0,0,0,808
6,Guyana,  ,2016,Out,16,303,39.3,303,0,0,0,0,771
6,Guyana,  ,2017,Out,38,5,0.64,0,0,0,0,0,778
6,Guyana,  ,2018,Out,36,186,23.79,186,0,0,0,0,782
6,Guyana,  ,2019,Out,24,230,29.41,230,0,0,0,0,782
6,Guyana,  ,2020,Out,24,51,6.52,51,0,0,0,0,782
6,Haiti,  ,2016,Out,,,,,,,,,"10,848"
6,Haiti,  ,2017,Out,,,,,,,,,"10,981"
6,Haiti,  ,2018,Out,38,69,0.62,1,,,0,0,"11,113"
6,Haiti,  ,2019,Out,38,66,0.59,,,,0,0,"11,113"
6,Haiti,  ,2020,Out,38,9,0.08,0,0,0,0,0,"11,113"
6,Haiti,"DEN 1,2,3,4",2015,Out,22,56,0.53,0,0,0,0,0,"10,604"
6,Jamaica,  ,2018,Out,38,265,9.14,2,0,0,0,0,"2,899"
6,Jamaica,  ,2020,Out,38,748,25.8,1,,,1,0.134,"2,899"
6,Jamaica,"DEN 2,3",2019,Out,38,"5,099",175.89,56,3,0.06,10,0.196,"2,899"
6,Jamaica,DEN 3,2017,Out,38,70,2.42,14,0,0,0,0,"2,890"
6,Jamaica,"DEN 3,4",2016,Out,38,"1,825",65.11,110,2,0.11,0,0,"2,803"
6,Jamaica,DEN 4,2015,Out,33,33,1.17,3,0,0,0,0,"2,813"
6,Martinique,  ,2015,Out,37,30,7.39,8,0,0,0,0,406
6,Martinique,  ,2018,Out,5,73,18.96,0,0,0,0,0,385
6,Martinique,"DEN 1,2,3",2016,Out,30,432,109.09,24,0,0,0,0,396
6,Martinique,"DEN 1,2,3",2019,Out,38,550,142.86,20,0,0,0,0,385
6,Martinique,"DEN 1,2,3",2020,Out,38,"18,518","4,809.87","5,756",8,0.04,8,0.043,385
6,Martinique,DEN 2,2017,Out,38,81,21.04,3,0,0,0,0,385
6,Montserrat,  ,2015,Out,32,0,0,0,0,,0,,5
6,Montserrat,  ,2016,Out,28,4,80,0,0,0,0,0,5
6,Montserrat,  ,2017,Out,38,0,0,0,0,,0,,5
6,Montserrat,  ,2018,Out,38,1,20,0,0,0,0,0,5
6,Montserrat,  ,2019,Out,38,1,20,0,0,0,0,0,5
6,Montserrat,  ,2020,Out,10,0,0,0,0,,0,,5
6,Saint Barthelemy,  ,2015,Out,37,8,88.89,8,0,0,0,0,9
6,Saint Barthelemy,  ,2017,Out,38,43,477.78,0,0,0,0,0,9
6,Saint Barthelemy,  ,2018,Out,38,0,0,0,0,,0,,9
6,Saint Barthelemy,  ,2019,Out,38,0,0,0,0,,0,,9
6,Saint Barthelemy,DEN 1,2016,Out,16,580,"6,444.44",91,0,0,0,0,9
6,Saint Barthelemy,"DEN 1,2",2020,Out,38,"1,163","12,922.22",680,0,0,0,0,9
6,Saint Kitts and Nevis,  ,2015,Out,24,5,9.62,1,0,0,0,0,52
6,Saint Kitts and Nevis,  ,2016,Out,36,33,63.46,0,0,0,0,0,52
6,Saint Kitts and Nevis,  ,2017,Out,38,9,16.98,0,0,0,0,0,53
6,Saint Kitts and Nevis,  ,2018,Out,38,5,11.36,1,0,0,0,0,44
6,Saint Kitts and Nevis,  ,2019,Out,38,37,84.09,0,0,0,0,0,44
6,Saint Kitts and Nevis,DEN 3,2020,Out,32,19,43.18,2,0,0,0,0,44
6,Saint Lucia,  ,2017,Out,32,28,16.97,28,0,0,0,0,165
6,Saint Lucia,  ,2018,Out,38,55,30.56,55,0,0,0,0,180
6,Saint Lucia,  ,2019,Out,38,16,8.89,16,0,0,0,0,180
6,Saint Lucia,DEN 1,2015,Out,32,13,7.93,9,0,0,0,0,164
6,Saint Lucia,DEN 1,2016,Out,36,170,103.66,49,0,0,0,0,164
6,Saint Lucia,"DEN 2,3",2020,Out,38,428,237.78,428,0,0,0,0,180
6,Saint Martin,  ,2015,Out,33,367,"1,146.88",32,0,0,0,0,32
6,Saint Martin,  ,2016,Out,16,167,521.88,1,0,0,0,0,32
6,Saint Martin,  ,2017,Out,30,157,490.63,0,0,0,0,0,32
6,Saint Martin,  ,2018,Out,38,68,212.5,0,0,0,0,0,32
6,Saint Martin,DEN 1,2019,Out,38,70,218.75,11,0,0,0,0,32
6,Saint Martin,"DEN 1,2,3",2020,Out,38,"2,246","7,018.75",488,1,0.04,1,0.045,32
6,Saint Vincent and the Grenadines,  ,2015,Out,28,1,0.97,1,0,0,0,0,103
