ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,28,0,,0,0,,0,,0
1,Canada,  ,2016,Out,28,0,,0,0,,0,,0
1,Canada,  ,2017,Out,28,0,,0,0,,0,,0
1,Canada,  ,2018,Out,28,0,,0,0,,0,,0
1,Canada,  ,2019,Out,28,0,,0,0,,0,,0
1,Canada,  ,2020,Out,28,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,28,560,0.17,560,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,28,144,0.04,144,5,3.47,0,0,"324,460"
1,United States of America,  ,2018,Out,28,68,0.02,68,0,0,0,0,"326,767"
1,United States of America,  ,2019,Out,28,129,0.04,129,1,0.78,0,0,"326,767"
1,United States of America,  ,2020,Out,28,123,0.04,123,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,28,268,0.08,268,0,0,0,0,"325,128"
1,North America,  ,2015,In,,268,0.08,268,0,0,0,0,"325,128"
1,North America,  ,2016,In,,560,0.17,560,0,0,0,0,"324,119"
1,North America,  ,2017,In,,144,0.04,144,5,3.47,0,0,"324,460"
1,North America,  ,2018,In,,68,0.02,68,0,0,0,0,"326,767"
1,North America,  ,2019,In,,129,0.04,129,1,0.78,0,0,"326,767"
1,North America,  ,2020,In,,123,0.04,123,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,28,"2,233",584.55,541,0,0,0,0,382
2,Belize,"DEN 1,3",2020,Out,28,"1,861",487.17,310,0,0,0,0,382
2,Belize,DEN 2,2015,Out,28,"2,084",598.85,172,,,,,348
2,Belize,DEN 2,2017,Out,28,"2,118",564.8,19,2,0.09,0,0,375
2,Belize,DEN 2,2018,Out,28,791,207.07,24,,,0,0,382
2,Belize,DEN 3,2016,Out,28,"2,595",707.08,94,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,28,"2,998",61.11,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,28,"1,242",25.08,220,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,28,"2,669",53.89,101,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,28,"5,730",115.69,334,11,0.19,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,28,"2,626",52.5,0,0,0,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,28,"11,414",235,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,28,"12,314",191.63,"2,172",71,0.58,0,0,"6,426"
2,El Salvador,DEN 2,2016,Out,28,"6,291",102.36,71,153,2.43,1,0.016,"6,146"
2,El Salvador,DEN 2,2017,Out,28,"2,272",35.62,59,0,0,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,28,"2,743",42.78,170,3,0.11,0,0,"6,412"
2,El Salvador,DEN 2,2019,Out,28,"7,642",119.18,420,24,0.31,2,0.026,"6,412"
2,El Salvador,DEN 2,2020,Out,28,"3,815",59.5,31,4,0.1,0,0,"6,412"
2,Guatemala,"DEN 1,2,3,4",2015,Out,27,"8,822",54.27,227,6,0.07,4,0.045,"16,255"
2,Guatemala,"DEN 1,2,3,4",2016,Out,27,"4,049",24.28,326,23,0.57,0,0,"16,673"
2,Guatemala,"DEN 1,2,3,4",2017,Out,28,"1,768",10.45,,0,0,0,0,"16,914"
2,Guatemala,"DEN 1,2,3,4",2018,Out,28,"3,046",17.66,781,32,1.05,6,0.197,"17,245"
2,Guatemala,"DEN 1,2,3,4",2019,Out,28,"9,565",55.47,740,71,0.74,40,0.418,"17,245"
2,Guatemala,"DEN 1,2,3,4",2020,Out,28,"4,615",26.76,616,15,0.33,8,0.173,"17,245"
2,Honduras,  ,2015,Out,28,"31,405",372.8,0,648,2.06,0,0,"8,424"
2,Honduras,"DEN 1,2",2019,Out,28,"28,603",312.33,52,"7,671",26.82,52,0.182,"9,158"
2,Honduras,"DEN 1,2",2020,Out,28,"17,218",188.01,75,"1,357",7.88,9,0.052,"9,158"
2,Honduras,"DEN 1,2,3",2018,Out,28,"4,286",45.51,,164,3.83,1,0.023,"9,417"
2,Honduras,DEN 2,2016,Out,28,"16,863",205.9,86,222,1.32,1,0.006,"8,190"
2,Honduras,DEN 2,2017,Out,28,"3,437",37.1,0,58,1.69,0,0,"9,265"
2,Mexico,"DEN 1,2,3,4",2015,Out,28,"61,520",49.12,"7,136","1,408",2.29,11,0.018,"125,236"
2,Mexico,"DEN 1,2,3,4",2016,Out,28,"39,933",31.04,"5,499","1,324",3.32,10,0.025,"128,632"
2,Mexico,"DEN 1,2,3,4",2017,Out,28,"20,912",16.19,"2,622",108,0.52,9,0.043,"129,163"
2,Mexico,"DEN 1,2,3,4",2018,Out,28,"16,348",12.5,"1,731",126,0.77,6,0.037,"130,759"
2,Mexico,"DEN 1,2,3,4",2019,Out,28,"32,856",25.13,"4,545",384,1.17,20,0.061,"130,759"
2,Mexico,"DEN 1,2,3,4",2020,Out,28,"38,520",29.46,"5,048",392,1.02,17,0.044,"130,759"
2,Nicaragua,DEN 2,2016,Out,28,"44,325",720.73,"4,014",,,15,0.034,"6,150"
2,Nicaragua,DEN 2,2017,Out,28,"37,209",598.41,"1,462",,,2,0.005,"6,218"
2,Nicaragua,DEN 2,2018,Out,28,"21,166",336.77,527,,,1,0.005,"6,285"
2,Nicaragua,DEN 2,2019,Out,28,"47,824",760.92,"1,847",230,0.48,6,0.013,"6,285"
2,Nicaragua,DEN 2,2020,Out,28,"29,585",470.72,737,34,0.11,0,0,"6,285"
2,Nicaragua,"DEN 2,3",2015,Out,28,"15,761",251.89,289,1,0.01,1,0.006,"6,257"
2,Panama,DEN 1,2020,Out,28,"3,341",80.25,"1,658",11,0.33,3,0.09,"4,163"
2,Panama,"DEN 1,2",2017,Out,28,"3,396",82.85,"1,747",9,0.27,0,0,"4,099"
2,Panama,"DEN 1,2",2018,Out,28,"3,287",78.96,"1,932",7,0.21,3,0.091,"4,163"
2,Panama,"DEN 1,2,3",2015,Out,28,990,24.82,589,1,0.1,0,0,"3,988"
2,Panama,"DEN 1,2,3",2016,Out,27,"1,228",30.78,588,4,0.33,3,0.244,"3,990"
2,Panama,"DEN 1,3",2019,Out,28,"2,025",48.64,"1,051",5,0.25,2,0.099,"4,163"
2,Central America Ithsmus and Mexico,  ,2015,In,,"135,522",78.82,"10,585","2,135",1.58,16,0.012,"171,936"
2,Central America Ithsmus and Mexico,  ,2016,In,,"126,698",72.4,"10,678","1,726",1.36,30,0.024,"175,005"
2,Central America Ithsmus and Mexico,  ,2017,In,,"74,110",41.79,"5,909",177,0.24,11,0.015,"177,318"
2,Central America Ithsmus and Mexico,  ,2018,In,,"52,909",29.46,"5,385",332,0.63,17,0.032,"179,616"
2,Central America Ithsmus and Mexico,  ,2019,In,,"133,417",74.39,"9,297","8,385",6.28,122,0.091,"179,357"
2,Central America Ithsmus and Mexico,  ,2020,In,,"104,685",58.37,"8,809","1,824",1.74,37,0.035,"179,357"
3,Bolivia,"DEN 1,2",2019,Out,28,"10,007",89.22,"4,269",129,1.29,18,0.18,"11,216"
3,Bolivia,"DEN 1,2",2020,Out,28,"83,369",743.3,"14,163",217,0.26,32,0.038,"11,216"
3,Bolivia,"DEN 1,2,3",2018,Out,28,"4,764",42.48,374,14,0.29,0,0,"11,216"
3,Bolivia,"DEN 1,2,4",2016,Out,28,"29,093",267.2,"3,659",46,0.16,1,0.003,"10,888"
3,Bolivia,"DEN 1,4",2015,Out,28,"22,087",200.34,"1,779",68,0.31,0,0,"11,025"
3,Bolivia,"DEN 1,4",2017,Out,28,"8,666",78.41,841,61,0.7,2,0.023,"11,052"
3,Colombia,"DEN 1,2,3",2017,Out,28,"14,859",30.28,"5,271",130,0.87,8,0.054,"49,066"
3,Colombia,"DEN 1,2,3",2018,Out,28,"16,765",33.89,"4,063",194,1.16,5,0.03,"49,465"
3,Colombia,"DEN 1,2,3",2019,Out,28,"66,227",133.89,"16,847",694,1.05,25,0.038,"49,465"
3,Colombia,"DEN 1,2,3,4",2015,Out,28,"51,576",104.13,,670,1.3,37,0.072,"49,529"
3,Colombia,"DEN 1,2,3,4",2016,Out,28,"73,787",151.66,"21,899",722,0.98,19,0.026,"48,654"
3,Colombia,"DEN 1,2,3,4",2020,Out,28,"62,391",126.13,"17,401",682,1.09,33,0.053,"49,465"
