ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,39,0,,0,0,,0,,0
1,Canada,  ,2016,Out,39,0,,0,0,,0,,0
1,Canada,  ,2017,Out,39,0,,0,0,,0,,0
1,Canada,  ,2018,Out,39,0,,0,0,,0,,0
1,Canada,  ,2019,Out,39,0,,0,0,,0,,0
1,Canada,  ,2020,Out,39,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,39,863,0.27,863,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,39,306,0.09,306,7,2.29,0,0,"324,460"
1,United States of America,  ,2018,Out,39,159,0.05,159,4,2.52,0,0,"326,767"
1,United States of America,  ,2019,Out,39,600,0.18,600,11,1.83,0,0,"326,767"
1,United States of America,  ,2020,Out,39,222,0.07,222,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,39,485,0.15,485,4,0.82,0,0,"325,128"
1,North America,  ,2015,In,,485,0.15,485,4,0.82,0,0,"325,128"
1,North America,  ,2016,In,,863,0.27,863,0,0,0,0,"324,119"
1,North America,  ,2017,In,,306,0.09,306,7,2.29,0,0,"324,460"
1,North America,  ,2018,In,,159,0.05,159,4,2.52,0,0,"326,767"
1,North America,  ,2019,In,,600,0.18,600,11,1.83,0,0,"326,767"
1,North America,  ,2020,In,,222,0.07,222,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,39,"7,757","2,030.63","1,942",84,1.08,0,0,382
2,Belize,"DEN 1,3",2020,Out,39,"2,184",571.73,320,0,0,0,0,382
2,Belize,DEN 2,2015,Out,39,"3,895","1,119.25",361,,,,,348
2,Belize,DEN 2,2017,Out,39,"2,733",728.8,33,2,0.07,0,0,375
2,Belize,DEN 2,2018,Out,39,"1,368",358.12,62,,,0,0,382
2,Belize,DEN 3,2016,Out,39,"4,042","1,101.36",120,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,39,"4,724",96.29,,0,0,0,0,"4,906"
