ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
3,Venezuela,"DEN 1,2,3,4",2016,Out,22,"20,533",65.14,"4,225",88,0.43,29,0.141,"31,519"
3,Andean Subregion,  ,2015,In,,"113,449",81.48,"11,821",685,0.6,53,0.047,"139,234"
3,Andean Subregion,  ,2016,In,,"141,907",101.93,"49,079",875,0.62,71,0.05,"139,220"
3,Andean Subregion,  ,2017,In,,"90,272",64.07,"30,146",489,0.54,61,0.068,"140,885"
3,Andean Subregion,  ,2018,In,,"27,318",19.17,948,224,0.82,12,0.044,"142,477"
3,Andean Subregion,  ,2019,In,,"68,977",48.41,"16,554",694,1.01,59,0.086,"142,477"
3,Andean Subregion,  ,2020,In,,"177,577",124.64,"47,644",986,0.56,108,0.061,"142,477"
4,Argentina,DEN 1,2018,Out,22,"1,633",3.65,677,0,0,0,0,"44,689"
4,Argentina,"DEN 1,2,4",2020,Out,22,"58,234",130.31,"57,363",37,0.06,19,0.033,"44,689"
4,Argentina,"DEN 1,3",2017,Out,22,546,1.23,249,0,0,0,0,"44,271"
4,Argentina,"DEN 1,4",2015,Out,22,"2,486",5.9,379,0,0,0,0,"42,155"
4,Argentina,"DEN 1,4",2016,Out,22,"73,905",168.55,"39,252",0,0,11,0.015,"43,847"
4,Argentina,"DEN 1,4",2019,Out,22,"3,074",6.88,"1,209",0,0,0,0,"44,689"
4,Brazil,"DEN 1,2",2019,Out,22,"1,707,340",818.89,"1,029,848","1,101",0.06,658,0.039,"208,495"
4,Brazil,"DEN 1,2,3,4",2015,Out,22,"1,351,650",663.69,"5,248","1,339",0.1,737,0.055,"203,657"
4,Brazil,"DEN 1,2,3,4",2016,Out,22,"1,391,182",663.83,"305,159",779,0.06,568,0.041,"209,568"
4,Brazil,"DEN 1,2,3,4",2017,Out,22,"172,753",82.54,"28,054",210,0.12,89,0.052,"209,288"
4,Brazil,"DEN 1,2,3,4",2018,Out,21,"149,630",70.96,"64,341",124,0.08,57,0.038,"210,868"
4,Brazil,"DEN 1,2,3,4",2020,Out,22,"1,176,830",564.44,"681,596",729,0.06,495,0.042,"208,495"
4,Chile,  ,2015,Out,9,7,0.04,7,0,0,0,0,"17,924"
4,Chile,DEN 1,2016,Out,8,40,0.22,0,0,0,0,0,"18,132"
4,Chile,DEN 1,2018,Out,22,18,0.1,18,0,0,0,0,"18,197"
4,Chile,DEN 1,2019,Out,22,28,0.15,27,0,0,0,0,"18,197"
4,Chile,"DEN 1,3",2017,Out,22,5,0.03,5,0,0,0,0,"18,055"
4,Chile,DEN 2,2020,Out,22,7,0.04,7,0,0,0,0,"18,197"
4,Paraguay,DEN 1,2017,Out,22,"1,450",21.29,274,0,0,0,0,"6,811"
4,Paraguay,"DEN 1, 4",2018,Out,22,"27,116",393.16,"3,306",,,13,0.048,"6,897"
4,Paraguay,"DEN 1,2,4",2015,Out,21,"32,806",466.46,"4,059",0,0,0,0,"7,033"
4,Paraguay,"DEN 1,2,4",2019,Out,22,"4,740",68.73,495,,,7,0.148,"6,897"
4,Paraguay,"DEN 1,2,4",2020,Out,22,"219,204","3,178.25","62,058",167,0.08,75,0.034,"6,897"
4,Paraguay,"DEN 1,3,4",2016,Out,22,"50,711",754.07,"2,508",0,0,16,0.032,"6,725"
4,Uruguay,  ,2015,Out,22,0,0,0,0,,0,,"3,430"
4,Uruguay,  ,2017,Out,22,0,0,0,0,,0,,"3,457"
4,Uruguay,  ,2018,Out,22,0,0,0,0,,0,,"3,470"
4,Uruguay,  ,2019,Out,22,0,0,0,0,,0,,"3,470"
4,Uruguay,DEN 1,2016,Out,22,"1,769",51.36,26,0,0,0,0,"3,444"
4,Uruguay,DEN 1,2020,Out,22,4,0.12,4,0,0,0,0,"3,470"
4,Southern Cone,  ,2015,In,,"1,386,949",505.82,"9,693","1,339",0.1,737,0.053,"274,199"
4,Southern Cone,  ,2016,In,,"1,517,607",538.7,"346,945",779,0.05,595,0.039,"281,716"
4,Southern Cone,  ,2017,In,,"174,754",62,"28,582",210,0.12,89,0.051,"281,882"
4,Southern Cone,  ,2018,In,,"178,397",62.79,"68,342",124,0.07,70,0.039,"284,121"
4,Southern Cone,  ,2019,In,,"1,715,182",608.76,"1,031,579","1,101",0.06,665,0.039,"281,748"
4,Southern Cone,  ,2020,In,,"1,454,279",516.16,"801,028",933,0.06,589,0.041,"281,748"
5,Cuba,  ,2015,Out,,,,,,,,,"11,249"
5,Cuba,  ,2017,Out,,,,,,,,,"11,485"
5,Cuba,  ,2018,Out,,,,,,,,,"11,489"
5,Cuba,  ,2019,Out,,,,,,,,,"11,489"
5,Cuba,  ,2020,Out,,,,,,,,,"11,489"
5,Cuba,"DEN 2,3",2016,Out,11,"1,208",10.6,"1,208",0,0,0,0,"11,393"
5,Dominican Republic,  ,2016,Out,22,"4,671",43.86,0,495,10.6,24,0.514,"10,649"
5,Dominican Republic,DEN 1,2020,Out,22,"3,240",29.77,406,108,3.33,0,0,"10,883"
5,Dominican Republic,"DEN 1,2",2018,Out,22,495,4.55,60,43,8.69,1,0.202,"10,883"
5,Dominican Republic,"DEN 1,3",2019,Out,22,"2,689",24.71,460,81,3.01,0,0,"10,883"
5,Dominican Republic,DEN 2,2017,Out,22,488,4.53,16,23,4.71,2,0.41,"10,767"
5,Dominican Republic,"DEN 2,3,4",2015,Out,22,"2,030",19.06,0,26,1.28,26,1.281,"10,652"
5,Puerto Rico,  ,2018,Out,22,0,0,0,0,,0,,"3,659"
5,Puerto Rico,  ,2019,Out,22,1,0.03,1,0,0,0,0,"3,659"
5,Puerto Rico,  ,2020,Out,22,177,4.84,177,7,3.95,0,0,"3,659"
5,Puerto Rico,"DEN 1,2,3,4",2015,Out,22,814,22.12,32,0,0,0,0,"3,680"
5,Puerto Rico,"DEN 1,2,3,4",2016,Out,22,140,3.8,140,0,0,0,0,"3,681"
5,Puerto Rico,DEN 2,2017,Out,22,9,0.25,9,0,0,0,0,"3,663"
5,Latin Caribbean,  ,2015,In,,"2,844",11.12,32,26,0.91,26,0.914,"25,581"
5,Latin Caribbean,  ,2016,In,,"6,019",23.4,"1,348",495,8.22,24,0.399,"25,723"
5,Latin Caribbean,  ,2017,In,,497,1.92,25,23,4.63,2,0.402,"25,915"
5,Latin Caribbean,  ,2018,In,,495,1.9,60,43,8.69,1,0.202,"26,031"
5,Latin Caribbean,  ,2019,In,,"2,690",10.33,461,81,3.01,0,0,"26,031"
5,Latin Caribbean,  ,2020,In,,"3,417",13.13,583,115,3.37,0,0,"26,031"
6,Anguilla,  ,2015,Out,20,8,50,2,0,0,0,0,16
6,Anguilla,  ,2016,Out,8,5,29.41,0,0,0,0,0,17
6,Anguilla,  ,2017,Out,12,15,88.24,2,0,0,,,17
6,Anguilla,  ,2018,Out,22,0,0,0,0,,0,,17
6,Anguilla,  ,2019,Out,17,0,0,0,0,,0,,17
6,Anguilla,"DEN 1,3",2020,Out,22,6,35.29,2,0,0,0,0,17
6,Antigua and Barbuda,  ,2015,Out,20,14,15.22,6,0,0,0,0,92
6,Antigua and Barbuda,  ,2017,Out,22,1,1.05,0,0,0,0,0,95
6,Antigua and Barbuda,  ,2018,Out,20,5,4.85,1,0,0,0,0,103
6,Antigua and Barbuda,  ,2020,Out,22,401,389.32,0,0,0,0,0,103
6,Antigua and Barbuda,DEN 2,2016,Out,20,15,15.96,3,0,0,0,0,94
6,Antigua and Barbuda,DEN 3,2019,Out,20,192,186.41,17,0,0,0,0,103
6,Aruba,  ,2015,Out,,,,,,,,,112
6,Aruba,  ,2016,Out,21,683,599.12,48,0,0,0,0,114
6,Aruba,  ,2017,Out,16,159,138.26,16,0,0,,,115
6,Aruba,  ,2018,Out,22,3,2.83,3,0,0,0,0,106
6,Aruba,  ,2019,Out,22,106,100,4,0,0,0,0,106
6,Aruba,  ,2020,Out,16,10,9.43,4,0,0,0,0,106
6,Bahamas,  ,2015,Out,12,5,1.29,1,0,0,0,0,388
6,Bahamas,  ,2016,Out,21,54,13.74,0,0,0,0,0,393
6,Bahamas,  ,2017,Out,22,4,1.01,0,0,0,0,0,395
6,Bahamas,  ,2018,Out,20,4,1,0,0,0,0,0,399
6,Bahamas,  ,2019,Out,22,0,0,0,0,,0,,399
6,Bahamas,  ,2020,Out,22,3,0.75,0,0,0,0,0,399
6,Barbados,  ,2016,Out,20,"1,101",378.35,241,0,0,0,0,291
6,Barbados,  ,2017,Out,20,151,51.71,29,0,0,0,0,292
6,Barbados,  ,2018,Out,22,40,13.99,0,0,0,0,0,286
6,Barbados,  ,2019,Out,20,2,0.7,0,0,0,0,0,286
6,Barbados,  ,2020,Out,22,138,48.25,0,0,0,0,0,286
6,Barbados,DEN 1,2015,Out,20,97,33.33,16,0,0,0,0,291
6,Bermuda,  ,2015,Out,20,0,0,0,0,,0,,70
6,Bermuda,  ,2016,Out,20,2,2.82,0,0,0,0,0,71
6,Bermuda,  ,2017,Out,22,0,0,0,0,,0,,71
6,Bermuda,  ,2018,Out,22,0,0,0,0,,0,,71
6,Bermuda,  ,2019,Out,22,1,1.41,1,0,0,0,0,71
6,Bermuda,  ,2020,Out,22,0,0,0,0,,0,,71
6,"Bonaire, Saint Eustatius and Saba",  ,2017,Out,,,,,,,,,26
6,"Bonaire, Saint Eustatius and Saba",  ,2018,Out,22,0,0,0,0,,0,,26
6,"Bonaire, Saint Eustatius and Saba",  ,2019,Out,22,0,0,0,0,,0,,26
6,"Bonaire, Saint Eustatius and Saba",  ,2020,Out,22,0,0,0,0,,0,,26
6,Cayman Islands,  ,2017,Out,16,7,12.07,0,0,0,0,0,58
6,Cayman Islands,  ,2018,Out,20,11,18.33,1,0,0,0,0,60
6,Cayman Islands,  ,2019,Out,22,17,28.33,0,0,0,0,0,60
6,Cayman Islands,DEN 2,2020,Out,22,35,58.33,1,0,0,0,0,60
6,Cayman Islands,"DEN 2,3,4",2015,Out,4,5,8.93,0,0,0,0,0,56
6,Cayman Islands,DEN 3,2016,Out,20,31,54.39,1,0,0,0,0,57
6,Curaçao,  ,2015,Out,22,0,0,0,0,,0,,150
6,Curaçao,  ,2016,Out,22,0,0,0,0,,0,,150
6,Curaçao,  ,2017,Out,22,0,0,0,0,,0,,150
6,Curaçao,  ,2018,Out,22,0,0,0,0,,0,,162
6,Curaçao,  ,2019,Out,22,0,0,0,0,,0,,162
6,Curaçao,  ,2020,Out,22,0,0,0,0,,0,,162
6,Dominica,  ,2015,Out,5,10,13.51,2,0,0,0,0,74
6,Dominica,  ,2016,Out,16,183,247.3,0,0,0,0,0,74
6,Dominica,  ,2017,Out,8,10,13.51,0,0,0,0,0,74
6,Dominica,  ,2018,Out,20,19,25.68,0,0,0,0,0,74
6,Dominica,  ,2019,Out,6,11,14.86,1,0,0,0,0,74
6,Dominica,"DEN 2,3",2020,Out,20,37,50,19,1,2.7,0,0,74
6,French Guiana,  ,2017,Out,17,165,58.3,0,0,0,0,0,283
6,French Guiana,  ,2018,Out,8,115,39.66,0,0,0,0,0,290
6,French Guiana,"DEN 1,2",2016,Out,14,630,228.26,15,0,0,0,0,276
6,French Guiana,"DEN 1,2",2019,Out,22,8,2.76,8,0,0,0,0,290
6,French Guiana,"DEN 1,2,3",2020,Out,22,"3,613","1,245.86","1,756",4,0.11,0,0,290
6,French Guiana,"DEN 1,2,4",2015,Out,13,943,359.92,234,0,0,0,0,262
6,Grenada,  ,2015,Out,20,7,6.31,7,0,0,0,0,111
6,Grenada,  ,2017,Out,20,59,52.68,59,0,0,0,0,112
6,Grenada,  ,2018,Out,16,140,129.63,140,0,0,0,0,108
6,Grenada,  ,2019,Out,16,48,44.44,48,0,0,0,0,108
6,Grenada,  ,2020,Out,22,28,25.93,0,0,0,0,0,108
6,Grenada,DEN 1,2016,Out,20,115,103.6,17,0,0,0,0,111
6,Guadeloupe,  ,2015,Out,13,35,7.45,5,0,0,0,0,470
6,Guadeloupe,  ,2017,Out,22,65,14.44,0,0,0,0,0,450
6,Guadeloupe,  ,2018,Out,5,8,1.78,0,0,0,0,0,449
6,Guadeloupe,DEN 1,2016,Out,16,130,27.6,23,0,0,0,0,471
6,Guadeloupe,DEN 1,2019,Out,7,192,42.76,7,0,0,0,0,449
6,Guadeloupe,"DEN 1,2,3",2020,Out,22,"5,270","1,173.72",222,0,0,0,0,449
6,Guyana,  ,2015,Out,,,,,,,,,808
6,Guyana,  ,2016,Out,16,303,39.3,303,0,0,0,0,771
6,Guyana,  ,2017,Out,,,,,,,,,778
6,Guyana,  ,2018,Out,22,10,1.28,1,0,0,0,0,782
6,Guyana,  ,2019,Out,16,144,18.41,144,0,0,0,0,782
6,Guyana,  ,2020,Out,12,115,14.71,115,0,0,0,0,782
6,Haiti,  ,2016,Out,,,,,,,,,"10,848"
6,Haiti,  ,2017,Out,,,,,,,,,"10,981"
6,Haiti,  ,2018,Out,22,37,0.33,1,,,0,0,"11,113"
6,Haiti,  ,2019,Out,22,20,0.18,,,,0,0,"11,113"
6,Haiti,  ,2020,Out,7,9,0.08,0,0,0,0,0,"11,113"
6,Haiti,"DEN 1,2,3,4",2015,Out,22,56,0.53,0,0,0,0,0,"10,604"
6,Jamaica,  ,2018,Out,22,121,4.17,0,0,0,0,0,"2,899"
6,Jamaica,  ,2020,Out,22,633,21.84,1,,,1,0.158,"2,899"
6,Jamaica,"DEN 2,3",2019,Out,22,"3,539",122.08,31,3,0.08,3,0.085,"2,899"
6,Jamaica,DEN 3,2017,Out,22,46,1.59,2,0,0,0,0,"2,890"
6,Jamaica,"DEN 3,4",2016,Out,22,817,29.15,68,2,0.24,0,0,"2,803"
6,Jamaica,DEN 4,2015,Out,20,22,0.78,2,0,0,0,0,"2,813"
6,Martinique,  ,2015,Out,13,30,7.39,5,0,0,0,0,406
6,Martinique,  ,2017,Out,22,65,16.88,0,0,0,0,0,385
6,Martinique,  ,2018,Out,5,73,18.96,0,0,0,0,0,385
6,Martinique,"DEN 1,2,3",2016,Out,20,399,100.76,28,0,0,0,0,396
6,Martinique,"DEN 1,2,3",2020,Out,22,"4,172","1,083.64","1,386",0,0,1,0.024,385
6,Martinique,"DEN 1,3",2019,Out,6,93,24.16,5,0,0,0,0,385
6,Montserrat,  ,2015,Out,,,,,,,,,5
6,Montserrat,  ,2016,Out,20,2,40,0,0,0,0,0,5
6,Montserrat,  ,2017,Out,22,0,0,0,0,,0,,5
6,Montserrat,  ,2018,Out,22,0,0,0,0,,0,,5
6,Montserrat,  ,2019,Out,22,0,0,0,0,,0,,5
6,Montserrat,  ,2020,Out,10,0,0,0,0,,0,,5
6,Saint Barthelemy,  ,2015,Out,13,8,88.89,8,0,0,0,0,9
6,Saint Barthelemy,  ,2017,Out,22,24,266.67,0,0,0,0,0,9
6,Saint Barthelemy,  ,2018,Out,22,0,0,0,0,,0,,9
6,Saint Barthelemy,  ,2019,Out,22,0,0,0,0,,0,,9
6,Saint Barthelemy,DEN 1,2016,Out,16,580,"6,444.44",91,0,0,0,0,9
6,Saint Barthelemy,"DEN 1,2",2020,Out,22,359,"3,988.89",128,0,0,0,0,9
6,Saint Kitts and Nevis,  ,2015,Out,20,3,5.77,0,0,0,0,0,52
6,Saint Kitts and Nevis,  ,2016,Out,18,18,34.62,0,0,0,0,0,52
6,Saint Kitts and Nevis,  ,2017,Out,,,,,,,,,53
6,Saint Kitts and Nevis,  ,2018,Out,22,3,6.82,0,0,0,0,0,44
6,Saint Kitts and Nevis,  ,2019,Out,22,0,0,0,0,,0,,44
6,Saint Kitts and Nevis,DEN 3,2020,Out,20,21,47.73,2,0,0,0,0,44
6,Saint Lucia,  ,2017,Out,12,11,6.67,11,0,0,0,0,165
6,Saint Lucia,  ,2018,Out,22,28,15.56,28,0,0,0,0,180
6,Saint Lucia,  ,2019,Out,22,9,5,9,0,0,0,0,180
6,Saint Lucia,DEN 1,2015,Out,11,7,4.27,4,0,0,0,0,164
6,Saint Lucia,DEN 1,2016,Out,16,68,41.46,3,0,0,0,0,164
6,Saint Lucia,DEN 3,2020,Out,22,31,17.22,31,0,0,0,0,180
6,Saint Martin,  ,2015,Out,11,287,896.88,32,0,0,0,0,32
6,Saint Martin,  ,2016,Out,16,167,521.88,1,0,0,0,0,32
6,Saint Martin,  ,2017,Out,22,87,271.88,0,0,0,0,0,32
6,Saint Martin,  ,2018,Out,22,47,146.88,0,0,0,0,0,32
6,Saint Martin,DEN 1,2019,Out,7,20,62.5,2,0,0,0,0,32
6,Saint Martin,"DEN 1,2,3",2020,Out,22,"1,500","4,687.50",395,1,0.07,1,0.067,32
6,Saint Vincent and the Grenadines,  ,2015,Out,,,,,,,,,103
6,Saint Vincent and the Grenadines,  ,2016,Out,20,99,97.06,4,0,0,0,0,102
6,Saint Vincent and the Grenadines,  ,2017,Out,22,2,1.96,0,0,0,0,0,102
6,Saint Vincent and the Grenadines,  ,2018,Out,22,2,1.82,2,0,0,0,0,110
6,Saint Vincent and the Grenadines,  ,2019,Out,20,6,5.45,0,0,0,0,0,110
6,Saint Vincent and the Grenadines,  ,2020,Out,22,9,8.18,9,0,0,0,0,110
6,Sint Maarten,  ,2015,Out,,,,,,,,,41
6,Sint Maarten,  ,2017,Out,16,0,0,0,0,,0,,42
6,Sint Maarten,  ,2018,Out,12,29,67.44,5,0,0,0,0,43
6,Sint Maarten,  ,2019,Out,22,2,4.65,2,0,0,0,0,43
6,Sint Maarten,  ,2020,Out,22,0,0,0,0,,0,,43
